Airbnb_ListingID,City,Neighbourhood,Lat,Lng,RoomType_Clean,RoomAndPropertyType,PersonCapacity,Bathrooms,Bedrooms,Beds,BasicNightPrice,StarRating,LocationRating,CleanlinessRating,ValueRating,AccuracyRating,CheckinRating,CommunicationRating,ReviewCount,AvailableMoreThan30Days,PriceCategory,RatingBand,PropertySize,AvailabilityStatus
1.52389E+18,Pune,Balewadi Phata,18.56406,73.78376,Entire Home,Entire home,11,3,3,3,7858,4.08,4.54,4.23,4.15,4.31,4.46,4.38,13,1,Luxury,4.0-4.5,Large,Available >30 Days
1.52662E+18,Pune,Unknown,18.4764,73.8158,Entire Home,Entire rental unit,6,2,2,2,4092,5,4.5,4.64,4.64,4.86,4.86,5,14,1,Premium,4.75-5.0,Large,Available >30 Days
1.52823E+18,Pune,Unknown,18.54264409,73.92872209,Entire Home,Entire rental unit,4,1,1,1,2441,4,4.25,4,3.75,4.25,4,3.75,4,1,Mid-Range,3.0-4.0,Medium,Available >30 Days
1.60881E+18,Marunji,Marunji,18.6124782,73.7158778,Private Room,Private room in home,4,6,2,2,1351,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
1.61097E+18,Pune,Chakankar Mala,18.56862332,73.78273041,Entire Home,Entire rental unit,10,2,2,2,5028,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
1.65582E+18,Pune,Unknown,18.45727569,73.83666286,Entire Home,Entire villa,2,1,1,1,1535,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
20952567,Pune,Samarth Colony,18.55656,73.77377,Entire Home,Entire home,10,2,2,2,2565,4.87,4.82,4.83,4.78,4.89,4.94,4.93,140,1,Mid-Range,4.75-5.0,Large,Available >30 Days
22311018,Pune,Unknown,18.5318,73.897,Private Room,Private room in rental unit,3,1,1,1,2799,4.79,4.92,4.83,4.73,4.82,4.84,4.88,320,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
23054797,Pune,Unknown,18.54357,73.85253,Private Room,Private room in rental unit,4,1,1,1,1961,4.86,5,4.57,4.86,4.71,4.86,4.86,7,1,Budget,4.75-5.0,Medium,Available >30 Days
8.47449E+17,Pune,Unknown,18.54389,73.93839,Entire Home,Entire rental unit,2,1,1,1,3917,4.93,4.88,4.88,4.9,4.95,4.93,4.93,40,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.48103E+17,Pune,Unknown,18.55119,73.96299,Private Room,Private room in bungalow,16,1.5,1,1,1593,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Large,Available >30 Days
8.71352E+17,Pimpri-Chinchwad,Tathawade,18.61335,73.74403,Private Room,Private room in bed and breakfast,3,1,1,1,2520,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.1563E+18,Pune,Unknown,18.5154,73.8791,Entire Home,Entire rental unit,9,2,3,3,7560,4.91,4.95,4.89,4.82,4.92,4.89,4.97,66,1,Luxury,4.75-5.0,Large,Available >30 Days
1.41292E+18,Pune,Unknown,18.5194,73.9329,Entire Home,Entire rental unit,3,1,1,1,2280,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.41532E+18,Pune,Unknown,18.46285166,73.92185787,Entire Home,Entire apartment,4,2,2,2,5190,4.69,4.5,4.35,4.73,4.73,4.85,4.81,26,1,Premium,4.5-4.75,Medium,Available >30 Days
1.41948E+18,Pune,Unknown,18.55151631,73.77745268,Hotel,Room in hotel,2,1,1,1,1754,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.4223E+18,Pune,Unknown,18.51828,73.944,Entire Home,Entire rental unit,2,1,1,1,3176,4.93,4.89,4.85,4.81,5,4.93,5,27,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.53084E+18,Pimpri-Chinchwad,Parkhe Vasti,18.59239,73.74533,Entire Home,Entire apartment,4,2,2,2,4116,4.95,4.89,4.53,4.84,4.89,5,5,19,1,Premium,4.75-5.0,Medium,Available >30 Days
1.53256E+18,Pune,Unknown,18.4952,73.8141,Entire Home,Entire rental unit,6,2,3,3,5845,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Large,Available >30 Days
1.5353E+18,Pune,Gahunje,18.66514668,73.70713263,Entire Home,Entire rental unit,2,1,1,1,3307,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.53531E+18,Pune,Unknown,18.5756,73.914,Entire Home,Entire apartment,3,1,1,2,3024,4.53,4.87,4.53,4.73,4.8,4.93,4.87,15,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.53634E+18,Pune,Unknown,18.5518,73.9508,Entire Home,Entire rental unit,2,1,1,1,3156,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.53748E+18,Pune,Unknown,18.57544115,73.91380258,Entire Home,Entire apartment,2,1,1,1,3367,4.94,4.89,4.89,4.83,5,5,5,18,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.53822E+18,Pune,Unknown,18.3971,73.7619,Entire Home,Entire home,13,4,3,3,15997,5,5,5,5,5,5,5,1,1,Luxury,4.75-5.0,Large,Available >30 Days
1.61221E+18,Pune,Unknown,18.5756,73.9141,Entire Home,Entire rental unit,2,1,1,1,3173,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.61234E+18,Pune,Unknown,18.57451043,73.91427567,Entire Home,Entire rental unit,2,1,1,1,2515,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.61393E+18,Pune,Maan,18.5816,73.7248,Entire Home,Entire apartment,6,2,2,2,4958,4.2,4,4,4.4,4.2,4.8,4.6,5,1,Premium,4.0-4.5,Large,Available >30 Days
39832238,India,Unknown,18.46448,73.91747,Entire Home,Entire bungalow,4,2,2,2,5372,5,4.88,4.96,4.92,5,5,4.96,49,1,Premium,4.75-5.0,Medium,Available >30 Days
9.46068E+17,Pune,Unknown,18.5404,73.8995,Private Room,Private room in home,2,1,1,1,3040,4.78,5,4.78,4.78,4.78,4.89,5,9,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.22963E+18,Pune,Unknown,18.5389,73.9397,Entire Home,Entire rental unit,4,1,1,1,2221,4.75,4.71,4.69,4.67,4.75,4.9,4.9,48,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.23151E+18,Pune,Unknown,18.5418,73.8899,Private Room,Private room in rental unit,2,1,1,1,1169,4.42,4.47,4.53,4.26,4.42,4.42,4.58,19,1,Budget,4.0-4.5,Small,Available >30 Days
1.24209E+18,Pune,Unknown,18.54637,73.77811,Entire Home,Entire rental unit,3,1,1,1,2914,4.85,4.83,4.79,4.73,4.85,4.77,4.92,48,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.24704E+18,Pune,Blue Ridge Town,18.5789,73.7364,Entire Home,Entire rental unit,2,1,1,1,2209,3.4,4.8,3.2,3.2,3.4,4,4.8,5,1,Mid-Range,3.0-4.0,Small,Available >30 Days
1.39556E+18,Pune,Unknown,18.5633,73.7757,Private Room,Private room in bed and breakfast,2,1,1,1,1540,4.77,4.87,4.65,4.72,4.75,4.89,4.84,79,1,Budget,4.75-5.0,Small,Available >30 Days
1.39695E+18,Pune,Unknown,18.4536,73.8315,Entire Home,Entire rental unit,4,2,2,2,3880,5,5,5,5,5,5,5,7,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.5131E+18,Pune,Unknown,18.47394214,73.82061633,Hotel,Room in boutique hotel,2,1,1,1,2220,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.5166E+18,Pune,Balewadi Phata,18.5643,73.7836,Shared Room,Shared room in guest house,1,1,1,1,1010,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.59568E+18,Pune,Unknown,18.57678806,73.77086571,Entire Home,Entire rental unit,5,2,2,2,3199,4.75,4.75,4.5,4.75,4.75,4.88,4.63,8,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.59792E+18,Pune,Bhugaon,18.4924,73.74,Entire Home,Entire home,16,5,5,5,20192,5,5,5,3,5,5,5,1,1,Luxury,4.75-5.0,Large,Available >30 Days
1.59852E+18,Pune,Unknown,18.5122,73.8717,Entire Home,Entire rental unit,4,1,2,2,3337,5,4,5,4.5,5,4.5,5,2,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
24458749,Pune,Malkhed,18.38796,73.69345,Entire Home,Entire villa,16,2,2,2,2387,4.74,4.74,4.3,4.65,4.67,4.8,4.87,54,1,Mid-Range,4.5-4.75,Large,Available >30 Days
25900005,Pune,Gahunje,18.66107,73.70855,Entire Home,Entire home,6,2,2,2,5559,4.93,4.87,4.9,4.81,4.85,4.96,4.94,101,1,Premium,4.75-5.0,Large,Available >30 Days
2943627,Pune,Unknown,18.57008,73.90937,Private Room,Private room in home,4,1,1,1,1754,4.51,4.7,4.53,4.54,4.68,4.72,4.84,57,1,Budget,4.5-4.75,Medium,Available >30 Days
32177433,Pune,Kalyani Nagar,18.54483,73.90321,Private Room,Private room in townhouse,2,1,1,1,2865,4.9,5,4.6,4.5,4.9,5,5,10,1,Mid-Range,4.75-5.0,Small,Available >30 Days
8.78453E+17,Pune,Maan,18.57744,73.71373,Private Room,Private room in apartment,2,1,1,1,1226,4.75,4.77,4.43,4.75,4.77,4.85,4.8,75,1,Budget,4.5-4.75,Small,Available >30 Days
8.92358E+17,Pimpri-Chinchwad,Gahunje,18.665,73.7067,Entire Home,Entire apartment,4,1,1,1,3100,4.81,4.89,4.65,4.67,4.83,4.9,4.93,99,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.10047E+18,Pune,Unknown,18.6059,73.9387,Entire Home,Entire home,4,1,2,2,3406,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.10704E+18,Pune,Unknown,18.5531,73.9615,Hotel,Room in hotel,2,1,1,1,4326,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.33179E+18,Pune,Unknown,18.5556,73.7472,Entire Home,Entire apartment,2,1,1,1,2252,4.88,4.64,5,4.8,4.92,4.92,4.96,25,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.33536E+18,Yewalewadi,Yewalewadi,18.43998711,73.88744486,Entire Home,Tiny home,2,1,1,1,1514,4.6,4.6,4.8,4.8,4.4,4.6,4.8,5,1,Budget,4.5-4.75,Small,Available >30 Days
1.33822E+18,Pimpri-Chinchwad,Blue Ridge Town,18.5793,73.7348,Entire Home,Entire rental unit,2,1,1,1,2110,4.78,4.28,4.91,4.66,4.75,4.78,4.95,64,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.54857E+18,Pune,Unknown,18.5757,73.9143,Entire Home,Entire rental unit,3,1,1,1,3807,4.89,4.89,4.94,4.94,4.94,4.94,4.94,18,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.54866E+18,Pune,Unknown,18.54057,73.88633,Entire Home,Entire home,2,1,1,1,2980,4,4,4,4,4,4,4,1,1,Mid-Range,3.0-4.0,Small,Available >30 Days
1.54903E+18,Pune,Unknown,18.54095,73.88775,Entire Home,Entire rental unit,2,1,1,1,2822,5,5,5,4,4,5,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.61658E+18,Pune,Unknown,18.54112348,73.9230821,Entire Home,Entire rental unit,2,1,1,1,2261,4.75,4.75,4.75,4.88,4.88,5,5,8,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.61881E+18,Pune,Unknown,18.54253,73.92269,Entire Home,Entire rental unit,2,1,1,1,2446,5,4.5,4.5,5,5,5,5,2,1,Mid-Range,4.75-5.0,Small,Available >30 Days
54337023,Pune,Samarth Colony,18.55344,73.77541,Hotel,Room in hotel,2,1,1,1,1569,4.59,4.53,4.47,4.58,4.52,4.8,4.73,64,1,Budget,4.5-4.75,Small,Available >30 Days
5.52047E+17,Pune,Samarth Colony,18.55389,73.77514,Hotel,Room in hotel,2,1,1,1,1653,4.38,4.48,4.62,4.45,4.48,4.55,4.62,29,1,Budget,4.0-4.5,Small,Available >30 Days
9.75786E+17,Pune,Unknown,18.53337,73.92396,Private Room,Private room in home,3,1,1,1,1492,1,1,1,1,1,1,1,1,1,Budget,Below 3,Medium,Available >30 Days
9.78708E+17,Pimpri-Chinchwad,Unknown,18.61902,73.79482,Private Room,Private room in home,8,1,2,2,2130,4.4,4.2,4.2,4.2,4.4,4.6,4.6,5,1,Mid-Range,4.0-4.5,Large,Available >30 Days
9.91435E+17,Pune,Unknown,18.54301,73.88792,Serviced Apartment,Entire serviced apartment,3,1,1,1,3180,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.28959E+18,Pune,Unknown,18.55422067,73.96921727,Entire Home,Entire apartment,4,1,1,1,2500,4.9,4.3,4.93,4.73,4.87,4.9,4.97,30,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.45989E+18,Pune,Unknown,18.531,73.9129,Entire Home,Entire rental unit,2,1,1,1,1695,3.75,3.63,3.38,3.63,4.13,4.88,4.63,8,1,Budget,3.0-4.0,Small,Available >30 Days
1.46025E+18,Pune,Unknown,18.59815854,73.73079443,Hotel,Room in boutique hotel,2,1,1,1,1275,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.46462E+18,Pune,Unknown,18.5424,73.9415,Entire Home,Entire rental unit,2,1,1,1,2822,4.65,5,4.94,4.65,4.71,4.71,4.88,17,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.54212E+18,Pune,Unknown,18.48208891,73.90269153,Entire Home,Entire rental unit,2,1,1,1,2138,4.83,4.5,4.83,4.83,5,5,5,6,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.54277E+18,Pune,Unknown,18.54613,73.77815,Private Room,Private room,2,1,1,1,2223,4.47,4.58,4.42,4.47,4.58,4.47,4.53,19,1,Mid-Range,4.0-4.5,Small,Available >30 Days
1.54484E+18,Donaje,Unknown,18.40622,73.76905,Entire Home,Entire home,10,3,2,2,4209,3.75,4.25,3.5,3.75,3.75,4.5,4.75,4,1,Premium,3.0-4.0,Large,Available >30 Days
1.5464E+18,Pune,Unknown,18.54230763,73.98461978,Entire Home,Entire rental unit,3,1,1,1,2916,4.83,4.5,5,4.83,5,5,4.83,6,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.54759E+18,Pune,Unknown,18.54024,73.92224,Entire Home,Entire rental unit,2,1,1,1,2011,4.83,4.5,4.73,4.75,4.79,4.83,4.94,48,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.62227E+18,Pune,Balewadi Phata,18.56517188,73.78144581,Entire Home,Entire home,11,5,5,5,15388,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.62314E+18,Pimpri-Chinchwad,Unknown,18.6601,73.7187,Entire Home,Entire rental unit,4,1,1,1,2631,4.67,5,4.67,4.67,5,5,5,3,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.62315E+18,Pune,Unknown,18.56122,73.92051,Hotel,Room in boutique hotel,2,1,1,1,1768,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.62391E+18,Pune,Unknown,18.46706916,73.82694794,Hotel,Room in boutique hotel,3,1,1,1,1363,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
42326821,Pune,Kalyani Nagar,18.55366,73.90165,Entire Home,Entire home,3,1,1,1,3274,4.88,4.87,4.91,4.77,4.87,4.97,4.96,164,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
43569823,Pimpri-Chinchwad,Parkhe Vasti,18.59028,73.74757,Entire Home,Entire rental unit,2,0,1,1,2424,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
43767568,Pune,Unknown,18.5456,73.9434,Entire Home,Entire rental unit,4,1,1,1,2923,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
44622267,Pune,Unknown,18.5929,73.7416,Private Room,Private room in bed and breakfast,5,1.5,1,1,1768,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
46705708,Pune,Unknown,18.56478,73.77607,Hotel,Room in aparthotel,2,1,1,1,3508,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
46744886,Pune,Unknown,18.5653,73.77599,Hotel,Room in aparthotel,1,1,1,1,2806,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.25916E+18,Pune,Kalyani Nagar,18.5478,73.9036,Private Room,Private room in rental unit,1,1,1,1,2338,4.5,5,4,4.5,4.5,5,5,2,1,Mid-Range,4.0-4.5,Small,Available >30 Days
1.26532E+18,Pune,Unknown,18.54506582,73.77960257,Entire Home,Entire apartment,4,1,1,1,3435,4.96,4.83,4.96,4.75,4.88,5,4.83,24,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.26587E+18,Pune,Unknown,18.4813,73.8995,Entire Home,Entire guest suite,3,1,1,1,2594,5,5,5,5,5,5,5,3,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.26696E+18,Pimpri-Chinchwad,Unknown,18.59954757,73.78355918,Entire Home,Entire rental unit,4,2,2,2,4675,5,5,5,4.5,4.5,5,5,2,1,Premium,4.75-5.0,Medium,Available >30 Days
1.34025E+18,Pimpri-Chinchwad,Blue Ridge Town,18.5795,73.7347,Entire Home,Entire apartment,4,1,1,1,2670,4.74,4.16,4.84,4.61,4.74,4.65,4.77,31,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
1.48305E+18,Pune,Unknown,18.59643591,73.89642935,Hotel,Room in hotel,2,1,1,1,2078,3.67,3.83,3.33,3.5,3.17,3.83,3.33,6,1,Mid-Range,3.0-4.0,Small,Available >30 Days
1.4841E+18,Pune,Unknown,18.5895,73.909,Entire Home,Entire apartment,4,1,1,1,1602,4.67,4.67,4.56,4.67,4.67,4.67,4.67,9,1,Budget,4.5-4.75,Medium,Available >30 Days
1.57283E+18,Pune,Anupam Park,18.5115,73.7769,Entire Home,Entire rental unit,2,1,1,1,1403,3,3,3,2,3,2,4,1,1,Budget,Below 3,Small,Available >30 Days
1.62886E+18,Pimpri-Chinchwad,Unknown,18.6433841,73.79627302,Entire Home,Entire rental unit,4,2,2,2,4135,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
1.63048E+18,Pune,Unknown,18.48160166,73.80878375,Entire Home,Entire villa,2,1,1,1,1403,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.63108E+18,Pune,Balewadi High Street,18.57480555,73.77463729,Serviced Apartment,Entire serviced apartment,2,1,1,1,2489,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.63267E+18,Pune,Unknown,18.5704,73.9159,Entire Home,Entire rental unit,2,1,1,1,3153,5,5,5,5,5,5,5,5,1,Mid-Range,4.75-5.0,Small,Available >30 Days
5.54381E+17,Pune,Unknown,18.45497,73.79617,Entire Home,Entire holiday home,5,3,3,3,3620,4.7,4.81,4.59,4.7,4.74,4.74,4.89,27,1,Mid-Range,4.5-4.75,Medium,Available >30 Days
5.72708E+17,Pune,Maan,18.57835,73.71198,Private Room,Private room in rental unit,3,1.5,2,2,3006,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
5.78876E+17,Pune,Natraj Society,18.491,73.8235,Private Room,Private room in serviced apartment,7,2,3,3,3952,4.88,4.88,4.96,4.77,4.88,4.94,4.87,83,1,Mid-Range,4.75-5.0,Large,Available >30 Days
5.87242E+17,Pune,Parkhe Vasti,18.5909,73.7444,Entire Home,Entire apartment,4,2,2,2,2888,4.92,4.86,4.87,4.86,4.9,4.94,4.96,112,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
6.14304E+17,Pune,Unknown,18.54736,73.93059,Entire Home,Entire apartment,6,2.5,2,2,3803,3.83,3.67,3.75,3.83,3.92,4.08,4.25,12,1,Mid-Range,3.0-4.0,Large,Available >30 Days
1.30783E+18,Pune,Unknown,18.5236,73.9353,Entire Home,Entire apartment,4,2,2,2,3739,4.33,4.83,4.5,4.33,4.67,4.67,4.83,6,1,Mid-Range,4.0-4.5,Medium,Available >30 Days
1.31155E+18,Pune,Unknown,18.54198087,73.92364388,Entire Home,Entire rental unit,2,1,1,1,2426,4.85,4.52,4.86,4.78,4.83,4.91,4.88,65,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.31437E+18,Pune,Unknown,18.5395,73.8953,Entire Home,Entire rental unit,4,2,2,2,8910,4.33,4.67,4.17,3.83,4,4.33,4.67,6,1,Luxury,4.0-4.5,Medium,Available >30 Days
1.47165E+18,Pune,Unknown,18.54086071,73.89726295,Entire Home,Entire rental unit,3,1,1,1,1742,4.45,4.36,4.45,4.27,4.27,4.27,4.64,11,1,Budget,4.0-4.5,Medium,Available >30 Days
1.55488E+18,Pune,Unknown,18.54024899,73.88819082,Entire Home,Entire rental unit,4,1,1,1,3905,5,4.79,4.93,4.93,5,5,5,14,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.55723E+18,Pune,Unknown,18.54058,73.89784,Entire Home,Entire rental unit,2,1,1,1,2130,3,4,4,2,4,4,2,1,1,Mid-Range,Below 3,Small,Available >30 Days
1.62596E+18,Pune,Balewadi Phata,18.56560807,73.78561532,Hotel,Room in boutique hotel,3,1,1,1,2556,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.62626E+18,Pimpri-Chinchwad,Unknown,18.59721,73.80083,Entire Home,Entire rental unit,4,2,1,1,1871,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
1.62641E+18,Pune,Unknown,18.47335298,73.82100052,Hotel,Room in boutique hotel,2,1,1,1,1736,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.62667E+18,Pune,Unknown,18.47655,73.91916,Entire Home,Entire rental unit,4,1,1,1,1703,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Medium,Available >30 Days
47929560,Pune,Unknown,18.53982,73.90023,Private Room,Private room in home,2,1,1,1,3487,4.83,4.91,4.83,4.78,4.87,4.87,4.87,23,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.08156E+18,Pune,Unknown,18.53286,73.89916,Entire Home,Entire rental unit,3,1,1,1,4200,4.77,4.83,4.83,4.47,4.8,4.93,4.77,30,1,Premium,4.75-5.0,Medium,Available >30 Days
1.31643E+18,Pune,Gahunje,18.66415153,73.70741716,Entire Home,Entire apartment,4,1,1,1,4677,4.68,4.64,4.68,4.54,4.79,4.75,4.75,28,1,Premium,4.5-4.75,Medium,Available >30 Days
1.31653E+18,Pune,Unknown,18.5655,73.9167,Private Room,Private room in rental unit,2,1,1,1,2600,4.83,4.67,4.33,4.5,4.67,4.33,4.5,6,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.31714E+18,Pimpri-Chinchwad,Unknown,18.57737409,73.81526758,Private Room,Private room in home,2,1,1,1,2572,5,5,5,5,5,5,5,1,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.31798E+18,Pune,Unknown,18.53825992,73.89804664,Entire Home,Entire rental unit,4,2,2,2,6930,4.19,4.75,3.94,4.06,4.06,4.56,4.63,16,1,Premium,4.0-4.5,Medium,Available >30 Days
1.45067E+18,Pune,Unknown,18.54312,73.78531,Entire Home,Entire rental unit,2,1,1,1,2384,4.94,4.78,4.83,4.72,4.83,4.78,4.83,18,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.57541E+18,Pune,Gahunje,18.67525,73.70599,Entire Home,Entire rental unit,2,1,1,1,4163,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Small,Available >30 Days
1.578E+18,Pimpri-Chinchwad,Marunji,18.6040456,73.72844792,Shared Room,Shared room in rental unit,8,2,1,1,2838,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Large,Available >30 Days
1.57825E+18,Pune,Unknown,18.51618839,73.92616633,Entire Home,Entire guest house,6,3,3,3,10875,4.82,4.8,4.77,,,,,0,1,Luxury,4.75-5.0,Large,Available >30 Days
1.58036E+18,Pune,Unknown,18.6671,73.7158,Entire Home,Entire rental unit,3,1,1,1,2079,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
7.95398E+17,Pune,Unknown,18.56163,73.91361,Private Room,Private room in rental unit,2,1,1,1,2328,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.21146E+18,Pune,Prosperity Society,18.4874,73.8246,Entire Home,Entire rental unit,5,3,2,2,4970,4.94,4.67,4.83,4.72,4.83,4.94,4.94,18,1,Premium,4.75-5.0,Medium,Available >30 Days
1.2138E+18,Pune,Unknown,18.54129,73.89002,Private Room,Private room in rental unit,2,1,1,1,1262,4.5,4.25,4.38,4.38,4.38,4.5,4.88,8,1,Budget,4.0-4.5,Small,Available >30 Days
1.21581E+18,Pune,Unknown,18.57142,73.90513,Private Room,Private room in bed and breakfast,2,1.5,1,1,1324,4.82,4.8,4.77,,,,,0,1,Budget,4.75-5.0,Small,Available >30 Days
1.22729E+18,Pune,Unknown,18.56002,73.77862,Entire Home,Entire rental unit,2,1,1,1,3060,4.57,4.43,4.52,4.48,4.76,4.62,4.67,21,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.22741E+18,Pune,Unknown,18.4944,73.8362,Entire Home,Entire rental unit,3,1,1,1,4443,5,5,5,5,5,5,5,1,1,Premium,4.75-5.0,Medium,Available >30 Days
1.2287E+18,Pune,Unknown,18.56006,73.77858,Entire Home,Entire rental unit,2,1,1,1,3120,3,4,4,2,2,4,4,1,1,Mid-Range,Below 3,Small,Available >30 Days
1.35411E+18,Pune,Unknown,18.5552,73.9477,Private Room,Private room in rental unit,4,1,1,1,4056,4.82,4.8,4.77,,,,,0,1,Premium,4.75-5.0,Medium,Available >30 Days
1.3557E+18,Pune,Unknown,18.5755,73.908,Entire Home,Entire apartment,5,3,3,3,7525,4.78,4.78,4.78,4.78,4.78,4.78,4.78,18,1,Luxury,4.75-5.0,Medium,Available >30 Days
1.3565E+18,Pune,Unknown,18.5446808,73.77697679,Entire Home,Entire rental unit,2,1,1,1,2410,4.85,4.83,4.73,4.66,4.78,4.9,4.88,41,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.35665E+18,Pune,Khanapur,18.4018726,73.73689612,Hotel,Room in hotel,2,1,1,1,2923,4.82,4.8,4.77,,,,,0,1,Mid-Range,4.75-5.0,Small,Available >30 Days
1.36359E+18,Pune,Gahunje,18.6614,73.7105,Entire Home,Entire rental unit,5,1,1,1,2656,4.85,4.79,4.79,4.68,4.82,4.85,4.85,34,1,Mid-Range,4.75-5.0,Medium,Available >30 Days
1.49753E+18,Pune,Unknown,18.5757,73.9142,Entire Home,Entire rental unit,2,1,1,1,2699,4.7,4.78,4.87,4.78,4.78,4.83,4.91,23,1,Mid-Range,4.5-4.75,Small,Available >30 Days
1.50208E+18,Pune,Unknown,18.548,73.9479,Hotel,Room in hotel,2,1,1,1,2931,4.25,4.25,4.5,4.25,3.75,4.5,4.25,4,1,Mid-Range,4.0-4.5,Small,Available >30 Days
